path,sensor,brightness
11_main_station_11.1/rgb_highres_center/277_1631531579.800000026.png,rgb_highres_center,141.66082751714222
11_main_station_11.1/ir_center/278_1631531579.900465120.png,ir_center,133.93434881189614
11_main_station_11.1/rgb_center/278_1631531579.900000016.png,rgb_center,127.92414460840695
11_main_station_11.1/rgb_highres_center/278_1631531579.900000003.png,rgb_highres_center,142.0150140645633
11_main_station_11.1/ir_center/279_1631531580.000464580.png,ir_center,133.94486721941638
11_main_station_11.1/rgb_center/279_1631531580.000000016.png,rgb_center,128.39327737629466
11_main_station_11.1/rgb_highres_center/279_1631531580.000000014.png,rgb_highres_center,142.38846686754445
11_main_station_11.1/ir_center/280_1631531580.100465800.png,ir_center,133.95044194939223
11_main_station_11.1/rgb_center/280_1631531580.100000016.png,rgb_center,128.92206950254638
11_main_station_11.1/rgb_highres_center/280_1631531580.100000029.png,rgb_highres_center,142.6074322556344
11_main_station_11.1/ir_center/281_1631531580.200465340.png,ir_center,133.9466210292602
11_main_station_11.1/rgb_center/281_1631531580.200000016.png,rgb_center,129.4110411411915
11_main_station_11.1/rgb_highres_center/281_1631531580.200000012.png,rgb_highres_center,142.6521988543568
11_main_station_11.1/ir_center/282_1631531580.300464880.png,ir_center,133.94144753282123
11_main_station_11.1/rgb_center/282_1631531580.300000016.png,rgb_center,129.77294711577932
11_main_station_11.1/rgb_highres_center/282_1631531580.300000026.png,rgb_highres_center,142.7059758932744
11_main_station_11.1/ir_center/283_1631531580.400464420.png,ir_center,133.93827486797557
11_main_station_11.1/rgb_center/283_1631531580.400000016.png,rgb_center,130.0486136480494
11_main_station_11.1/rgb_highres_center/283_1631531580.400000009.png,rgb_highres_center,142.57506587612997
11_main_station_11.1/ir_center/284_1631531580.500465640.png,ir_center,133.94106361432037
11_main_station_11.1/rgb_center/284_1631531580.500000016.png,rgb_center,130.27806573353905
11_main_station_11.1/rgb_highres_center/284_1631531580.500000024.png,rgb_highres_center,142.48660195080734
11_main_station_11.1/ir_center/285_1631531580.600465180.png,ir_center,133.94247173946388
11_main_station_11.1/rgb_center/285_1631531580.600000016.png,rgb_center,130.51090096772867
11_main_station_11.1/rgb_highres_center/285_1631531580.600000006.png,rgb_highres_center,142.37121026451808
12_vegetation_steady_12.1/ir_center/000_1631177220.100464440.png,ir_center,133.88981725307755
12_vegetation_steady_12.1/ir_right/000_1631177220.100465080.png,ir_right,134.09998762001248
12_vegetation_steady_12.1/rgb_center/000_1631177220.100000040.png,rgb_center,84.52866017949812
12_vegetation_steady_12.1/rgb_right/000_1631177220.100000040.png,rgb_right,122.66567084653687
12_vegetation_steady_12.1/rgb_highres_center/000_1631177220.100000031.png,rgb_highres_center,145.88289040748614
12_vegetation_steady_12.1/rgb_highres_right/000_1631177220.100000000.png,rgb_highres_right,125.8041814789875
12_vegetation_steady_12.1/ir_center/001_1631177220.200465660.png,ir_center,133.86873891171342
12_vegetation_steady_12.1/ir_right/001_1631177220.200464560.png,ir_right,134.1086343381233
12_vegetation_steady_12.1/rgb_center/001_1631177220.200000040.png,rgb_center,84.51859137009721
12_vegetation_steady_12.1/rgb_right/001_1631177220.200000040.png,rgb_right,122.65406430139596
12_vegetation_steady_12.1/rgb_highres_center/001_1631177220.200000004.png,rgb_highres_center,145.8977853388013
12_vegetation_steady_12.1/rgb_highres_right/001_1631177220.200000027.png,rgb_highres_right,125.8145278325177
12_vegetation_steady_12.1/ir_center/002_1631177220.300465200.png,ir_center,133.8777443039801
12_vegetation_steady_12.1/ir_right/002_1631177220.300465700.png,ir_right,134.10474376931
12_vegetation_steady_12.1/rgb_center/002_1631177220.300000040.png,rgb_center,84.51915513791694
12_vegetation_steady_12.1/rgb_right/002_1631177220.300000040.png,rgb_right,122.68220319042636
12_vegetation_steady_12.1/rgb_highres_center/002_1631177220.300000010.png,rgb_highres_center,145.9016766161637
12_vegetation_steady_12.1/rgb_highres_right/002_1631177220.300000022.png,rgb_highres_right,125.81735141076825
12_vegetation_steady_12.1/ir_center/003_1631177220.400464740.png,ir_center,133.87335910963344
12_vegetation_steady_12.1/ir_right/003_1631177220.400465180.png,ir_right,134.10882480760185
12_vegetation_steady_12.1/rgb_center/003_1631177220.400000040.png,rgb_center,84.52028004983008
12_vegetation_steady_12.1/rgb_right/003_1631177220.400000040.png,rgb_right,122.67858572793118
12_vegetation_steady_12.1/rgb_highres_center/003_1631177220.400000016.png,rgb_highres_center,145.90828804347242
12_vegetation_steady_12.1/rgb_highres_right/003_1631177220.400000018.png,rgb_highres_right,125.82187266564051
12_vegetation_steady_12.1/ir_center/004_1631177220.500465940.png,ir_center,133.88758165522438
12_vegetation_steady_12.1/ir_right/004_1631177220.500464680.png,ir_right,134.09710993372724
12_vegetation_steady_12.1/rgb_center/004_1631177220.500000040.png,rgb_center,84.51900547465353
12_vegetation_steady_12.1/rgb_right/004_1631177220.500000040.png,rgb_right,122.67347711555972
12_vegetation_steady_12.1/rgb_highres_center/004_1631177220.500000022.png,rgb_highres_center,145.92622361890577
12_vegetation_steady_12.1/rgb_highres_right/004_1631177220.500000013.png,rgb_highres_right,125.82129151931589
12_vegetation_steady_12.1/ir_center/005_1631177220.600465500.png,ir_center,133.88463883854294
12_vegetation_steady_12.1/ir_right/005_1631177220.600465820.png,ir_right,134.11006060739737
12_vegetation_steady_12.1/rgb_center/005_1631177220.600000040.png,rgb_center,84.51773755036938
12_vegetation_steady_12.1/rgb_right/005_1631177220.600000040.png,rgb_right,122.69139701784945
12_vegetation_steady_12.1/rgb_highres_center/005_1631177220.600000028.png,rgb_highres_center,145.92240767622377
12_vegetation_steady_12.1/rgb_highres_right/005_1631177220.600000008.png,rgb_highres_right,125.82434752129977
12_vegetation_steady_12.1/ir_center/006_1631177220.700465040.png,ir_center,133.8819254088164
12_vegetation_steady_12.1/ir_right/006_1631177220.700465300.png,ir_right,134.10741396290405
12_vegetation_steady_12.1/rgb_center/006_1631177220.700000040.png,rgb_center,84.51906560228934
12_vegetation_steady_12.1/rgb_right/006_1631177220.700000040.png,rgb_right,122.67300770317314
12_vegetation_steady_12.1/rgb_highres_center/006_1631177220.700000002.png,rgb_highres_center,145.9294507910301
12_vegetation_steady_12.1/rgb_highres_right/006_1631177220.700000004.png,rgb_highres_right,125.82386828072312
12_vegetation_steady_12.1/ir_center/007_1631177220.800464580.png,ir_center,133.86860453911515
12_vegetation_steady_12.1/ir_right/007_1631177220.800464780.png,ir_right,134.1041812147214
12_vegetation_steady_12.1/rgb_center/007_1631177220.800000040.png,rgb_center,84.5150209638301
12_vegetation_steady_12.1/rgb_right/007_1631177220.800000040.png,rgb_right,122.70196433448899
12_vegetation_steady_12.1/rgb_highres_center/007_1631177220.800000008.png,rgb_highres_center,145.93465850879713
12_vegetation_steady_12.1/rgb_highres_right/007_1631177220.800000031.png,rgb_highres_right,125.8258668493518
12_vegetation_steady_12.1/ir_center/008_1631177220.900465780.png,ir_center,133.86603842457424
12_vegetation_steady_12.1/ir_right/008_1631177220.900465940.png,ir_right,134.1038554366307
12_vegetation_steady_12.1/rgb_center/008_1631177220.900000040.png,rgb_center,84.51543687613069
12_vegetation_steady_12.1/rgb_right/008_1631177220.900000040.png,rgb_right,122.69716080489385
12_vegetation_steady_12.1/rgb_highres_center/008_1631177220.900000014.png,rgb_highres_center,145.94558447459653
12_vegetation_steady_12.1/rgb_highres_right/008_1631177220.900000026.png,rgb_highres_right,125.82723958237214
12_vegetation_steady_12.1/ir_center/009_1631177221.000465340.png,ir_center,133.87467779781488
12_vegetation_steady_12.1/ir_right/009_1631177221.000465420.png,ir_right,134.10803939536493
12_vegetation_steady_12.1/rgb_center/009_1631177221.000000040.png,rgb_center,84.51119289228323
12_vegetation_steady_12.1/rgb_right/009_1631177221.000000040.png,rgb_right,122.69290997042559
12_vegetation_steady_12.1/rgb_highres_center/009_1631177221.000000020.png,rgb_highres_center,145.95314203686718
12_vegetation_steady_12.1/rgb_highres_right/009_1631177221.000000022.png,rgb_highres_right,125.83070345476646
12_vegetation_steady_12.1/ir_center/010_1631177221.100464620.png,ir_center,133.86258604763086
12_vegetation_steady_12.1/ir_right/010_1631177221.100465780.png,ir_right,134.10530390632314
12_vegetation_steady_12.1/rgb_center/010_1631177221.100000000.png,rgb_center,84.51033748958461
12_vegetation_steady_12.1/rgb_right/010_1631177221.100000000.png,rgb_right,122.70616569423514
12_vegetation_steady_12.1/rgb_highres_center/010_1631177221.100000023.png,rgb_highres_center,145.97474224045467
12_vegetation_steady_12.1/rgb_highres_right/010_1631177221.100000016.png,rgb_highres_right,125.83624304725328
12_vegetation_steady_12.1/ir_center/011_1631177221.200465820.png,ir_center,133.87463434629493
12_vegetation_steady_12.1/ir_right/011_1631177221.200465280.png,ir_right,134.1004781458004
12_vegetation_steady_12.1/rgb_center/011_1631177221.200000000.png,rgb_center,84.50190656799536
12_vegetation_steady_12.1/rgb_right/011_1631177221.200000000.png,rgb_right,122.70746595850719
12_vegetation_steady_12.1/rgb_highres_center/011_1631177221.200000025.png,rgb_highres_center,145.97978996041041
12_vegetation_steady_12.1/rgb_highres_right/011_1631177221.200000010.png,rgb_highres_right,125.84192845436903
12_vegetation_steady_12.1/ir_center/012_1631177221.300465360.png,ir_center,133.87771140607433
12_vegetation_steady_12.1/ir_right/012_1631177221.300464760.png,ir_right,134.1020365530751
12_vegetation_steady_12.1/rgb_center/012_1631177221.300000000.png,rgb_center,84.49866375805786
12_vegetation_steady_12.1/rgb_right/012_1631177221.300000000.png,rgb_right,122.71384872677767
12_vegetation_steady_12.1/rgb_highres_center/012_1631177221.300000028.png,rgb_highres_center,145.9939226623864
12_vegetation_steady_12.1/rgb_highres_right/012_1631177221.300000005.png,rgb_highres_right,125.83978332367894
12_vegetation_steady_12.1/ir_center/013_1631177221.400464920.png,ir_center,133.87899334856849
12_vegetation_steady_12.1/ir_right/013_1631177221.400465900.png,ir_right,134.10478039820595
12_vegetation_steady_12.1/rgb_center/013_1631177221.400000000.png,rgb_center,84.5073404503771
12_vegetation_steady_12.1/rgb_right/013_1631177221.400000000.png,rgb_right,122.70914735674053
12_vegetation_steady_12.1/rgb_highres_center/013_1631177221.400000030.png,rgb_highres_center,145.9915937004632
12_vegetation_steady_12.1/rgb_highres_right/013_1631177221.400000031.png,rgb_highres_right,125.84472045708873
12_vegetation_steady_12.1/ir_center/014_1631177221.500464460.png,ir_center,133.87841991284247
12_vegetation_steady_12.1/ir_right/014_1631177221.500465380.png,ir_right,134.102828627264
12_vegetation_steady_12.1/rgb_center/014_1631177221.500000000.png,rgb_center,84.5009464776034
12_vegetation_steady_12.1/rgb_right/014_1631177221.500000000.png,rgb_right,122.72172277191821
12_vegetation_steady_12.1/rgb_highres_center/014_1631177221.500000001.png,rgb_highres_center,146.0053533842138
12_vegetation_steady_12.1/rgb_highres_right/014_1631177221.500000025.png,rgb_highres_right,125.84911418327664
12_vegetation_steady_12.1/ir_center/015_1631177221.600465660.png,ir_center,133.88342439646888
12_vegetation_steady_12.1/ir_right/015_1631177221.600464880.png,ir_right,134.10704027735878
12_vegetation_steady_12.1/rgb_center/015_1631177221.600000000.png,rgb_center,84.50214338679378
12_vegetation_steady_12.1/rgb_right/015_1631177221.600000000.png,rgb_right,122.70736091402082
12_vegetation_steady_12.1/rgb_highres_center/015_1631177221.600000003.png,rgb_highres_center,146.0146054981197
12_vegetation_steady_12.1/rgb_highres_right/015_1631177221.600000019.png,rgb_highres_right,125.84821855343357
12_vegetation_steady_12.1/ir_center/016_1631177221.700465200.png,ir_center,133.8725868932261
12_vegetation_steady_12.1/ir_right/016_1631177221.700466020.png,ir_right,134.1078708676185
12_vegetation_steady_12.1/rgb_center/016_1631177221.700000000.png,rgb_center,84.50033863154262
12_vegetation_steady_12.1/rgb_right/016_1631177221.700000000.png,rgb_right,122.73802015851082
12_vegetation_steady_12.1/rgb_highres_center/016_1631177221.700000006.png,rgb_highres_center,146.00624656871847
12_vegetation_steady_12.1/rgb_highres_right/016_1631177221.700000013.png,rgb_highres_right,125.85032515011635
12_vegetation_steady_12.1/ir_center/017_1631177221.800464760.png,ir_center,133.87726228684943
12_vegetation_steady_12.1/ir_right/017_1631177221.800465500.png,ir_right,134.10107059757826
12_vegetation_steady_12.1/rgb_center/017_1631177221.800000000.png,rgb_center,84.48955818843791
12_vegetation_steady_12.1/rgb_right/017_1631177221.800000000.png,rgb_right,122.70545424582441
12_vegetation_steady_12.1/rgb_highres_center/017_1631177221.800000008.png,rgb_highres_center,146.01555430063425
12_vegetation_steady_12.1/rgb_highres_right/017_1631177221.800000007.png,rgb_highres_right,125.85066021272338
12_vegetation_steady_12.1/ir_center/018_1631177221.900465960.png,ir_center,133.87340577122276
12_vegetation_steady_12.1/ir_right/018_1631177221.900464980.png,ir_right,134.1010265640082
12_vegetation_steady_12.1/rgb_center/018_1631177221.900000000.png,rgb_center,84.48844899989268
12_vegetation_steady_12.1/rgb_right/018_1631177221.900000000.png,rgb_right,122.73232812356109
12_vegetation_steady_12.1/rgb_highres_center/018_1631177221.900000011.png,rgb_highres_center,146.0339161152475
12_vegetation_steady_12.1/rgb_highres_right/018_1631177221.900000001.png,rgb_highres_right,125.85591601116055
12_vegetation_steady_12.1/ir_center/019_1631177222.000465500.png,ir_center,133.87086494012695
12_vegetation_steady_12.1/ir_right/019_1631177222.000464480.png,ir_right,134.10357702814937
12_vegetation_steady_12.1/rgb_center/019_1631177222.000000000.png,rgb_center,84.48756563816639
12_vegetation_steady_12.1/rgb_right/019_1631177222.000000000.png,rgb_right,122.73212709207749
12_vegetation_steady_12.1/rgb_highres_center/019_1631177222.000000013.png,rgb_highres_center,146.0678275173109
12_vegetation_steady_12.1/rgb_highres_right/019_1631177222.000000028.png,rgb_highres_right,125.86393997568291
12_vegetation_steady_12.1/ir_center/020_1631177222.100465060.png,ir_center,133.8776217938887
12_vegetation_steady_12.1/ir_right/020_1631177222.100465660.png,ir_right,134.10368261929756
12_vegetation_steady_12.1/rgb_center/020_1631177222.100000040.png,rgb_center,84.47629528931552
12_vegetation_steady_12.1/rgb_right/020_1631177222.100000000.png,rgb_right,122.72494467075525
12_vegetation_steady_12.1/rgb_highres_center/020_1631177222.100000021.png,rgb_highres_center,146.0362953367807
12_vegetation_steady_12.1/rgb_highres_right/020_1631177222.100000026.png,rgb_highres_right,125.86184369422793
12_vegetation_steady_12.1/ir_center/021_1631177222.200464640.png,ir_center,133.88828765416167
12_vegetation_steady_12.1/ir_right/021_1631177222.200465140.png,ir_right,134.1113059227375
12_vegetation_steady_12.1/rgb_center/021_1631177222.200000040.png,rgb_center,84.4688116168198
12_vegetation_steady_12.1/rgb_right/021_1631177222.200000000.png,rgb_right,122.7430692001718
12_vegetation_steady_12.1/rgb_highres_center/021_1631177222.200000031.png,rgb_highres_center,146.05384754277932
12_vegetation_steady_12.1/rgb_highres_right/021_1631177222.200000027.png,rgb_highres_right,125.86448296473384
12_vegetation_steady_12.1/ir_center/022_1631177222.300465860.png,ir_center,133.86999642941063
12_vegetation_steady_12.1/ir_right/022_1631177222.300464620.png,ir_right,134.10634240862268
12_vegetation_steady_12.1/rgb_center/022_1631177222.300000040.png,rgb_center,84.46722974786381
12_vegetation_steady_12.1/rgb_right/022_1631177222.300000000.png,rgb_right,122.73540198808553
12_vegetation_steady_12.1/rgb_highres_center/022_1631177222.300000008.png,rgb_highres_center,146.06572744906194
12_vegetation_steady_12.1/rgb_highres_right/022_1631177222.300000027.png,rgb_highres_right,125.86931617234481
12_vegetation_steady_12.1/ir_center/023_1631177222.400465420.png,ir_center,133.87008174273777
12_vegetation_steady_12.1/ir_right/023_1631177222.400465780.png,ir_right,134.1034758790336
12_vegetation_steady_12.1/rgb_center/023_1631177222.400000040.png,rgb_center,84.47216833378532
12_vegetation_steady_12.1/rgb_right/023_1631177222.400000000.png,rgb_right,122.74438150874478
12_vegetation_steady_12.1/rgb_highres_center/023_1631177222.400000018.png,rgb_highres_center,146.07238827102435
12_vegetation_steady_12.1/rgb_highres_right/023_1631177222.400000027.png,rgb_highres_right,125.87013672550644
12_vegetation_steady_12.1/ir_center/024_1631177222.500464980.png,ir_center,133.88617627154264
12_vegetation_steady_12.1/ir_right/024_1631177222.500465260.png,ir_right,134.10297725671336
12_vegetation_steady_12.1/rgb_center/024_1631177222.500000040.png,rgb_center,84.48192901534755
12_vegetation_steady_12.1/rgb_right/024_1631177222.500000000.png,rgb_right,122.74828200358478
12_vegetation_steady_12.1/rgb_highres_center/024_1631177222.500000028.png,rgb_highres_center,146.07521230819108
12_vegetation_steady_12.1/rgb_highres_right/024_1631177222.500000028.png,rgb_highres_right,125.87198041937931
12_vegetation_steady_12.1/ir_center/025_1631177222.600464560.png,ir_center,133.86831603636261
12_vegetation_steady_12.1/ir_right/025_1631177222.600464740.png,ir_right,134.10078776538515
12_vegetation_steady_12.1/rgb_center/025_1631177222.600000040.png,rgb_center,84.481841923294
12_vegetation_steady_12.1/rgb_right/025_1631177222.600000000.png,rgb_right,122.73967621717814
12_vegetation_steady_12.1/rgb_highres_center/025_1631177222.600000005.png,rgb_highres_center,146.08612356246397
12_vegetation_steady_12.1/rgb_highres_right/025_1631177222.600000028.png,rgb_highres_right,125.87199888648179
12_vegetation_steady_12.1/ir_center/026_1631177222.700465780.png,ir_center,133.8843215830562
12_vegetation_steady_12.1/ir_right/026_1631177222.700465900.png,ir_right,134.10832217585497
12_vegetation_steady_12.1/rgb_center/026_1631177222.700000040.png,rgb_center,84.48814231994045
12_vegetation_steady_12.1/rgb_right/026_1631177222.700000000.png,rgb_right,122.73491998368262
12_vegetation_steady_12.1/rgb_highres_center/026_1631177222.700000015.png,rgb_highres_center,146.0740788917432
12_vegetation_steady_12.1/rgb_highres_right/026_1631177222.700000028.png,rgb_highres_right,125.8745536077659
12_vegetation_steady_12.1/ir_center/027_1631177222.800465340.png,ir_center,133.86296395377468
12_vegetation_steady_12.1/ir_right/027_1631177222.800465380.png,ir_right,134.103241138513
12_vegetation_steady_12.1/rgb_center/027_1631177222.800000040.png,rgb_center,84.49426384505121
12_vegetation_steady_12.1/rgb_right/027_1631177222.800000000.png,rgb_right,122.77192262291567
12_vegetation_steady_12.1/rgb_highres_center/027_1631177222.800000025.png,rgb_highres_center,146.08315181399834
12_vegetation_steady_12.1/rgb_highres_right/027_1631177222.800000029.png,rgb_highres_right,125.8731883021395
12_vegetation_steady_12.1/ir_center/028_1631177222.900464900.png,ir_center,133.89346564798885
12_vegetation_steady_12.1/ir_right/028_1631177222.900464860.png,ir_right,134.10738137620663
12_vegetation_steady_12.1/rgb_center/028_1631177222.900000040.png,rgb_center,84.50120941293312
12_vegetation_steady_12.1/rgb_right/028_1631177222.900000000.png,rgb_right,122.7618564877949
12_vegetation_steady_12.1/rgb_highres_center/028_1631177222.900000002.png,rgb_highres_center,146.08988339751278
12_vegetation_steady_12.1/rgb_highres_right/028_1631177222.900000029.png,rgb_highres_right,125.87670853028375
12_vegetation_steady_12.1/ir_center/029_1631177223.000464480.png,ir_center,133.88330116216184
12_vegetation_steady_12.1/ir_right/029_1631177223.000466000.png,ir_right,134.09743433239598
12_vegetation_steady_12.1/rgb_center/029_1631177223.000000040.png,rgb_center,84.4944048508289
12_vegetation_steady_12.1/rgb_right/029_1631177223.000000000.png,rgb_right,122.77776092402172
12_vegetation_steady_12.1/rgb_highres_center/029_1631177223.000000012.png,rgb_highres_center,146.1101009210599
12_vegetation_steady_12.1/rgb_highres_right/029_1631177223.000000029.png,rgb_highres_right,125.88088315941386
12_vegetation_steady_12.1/ir_center/030_1631177223.100465120.png,ir_center,133.88238553877088
12_vegetation_steady_12.1/ir_right/030_1631177223.100465240.png,ir_right,134.10300566936334
12_vegetation_steady_12.1/rgb_center/030_1631177223.100000040.png,rgb_center,84.48781426894166
12_vegetation_steady_12.1/rgb_right/030_1631177223.100000016.png,rgb_right,122.77014008635923
12_vegetation_steady_12.1/rgb_highres_center/030_1631177223.100000026.png,rgb_highres_center,146.12333101490526
12_vegetation_steady_12.1/rgb_highres_right/030_1631177223.100000003.png,rgb_highres_right,125.8828071046983
12_vegetation_steady_12.1/ir_center/031_1631177223.200464680.png,ir_center,133.87877652333628
12_vegetation_steady_12.1/ir_right/031_1631177223.200464720.png,ir_right,134.105009006954
12_vegetation_steady_12.1/rgb_center/031_1631177223.200000040.png,rgb_center,84.50039236363557
12_vegetation_steady_12.1/rgb_right/031_1631177223.200000016.png,rgb_right,122.74708126700112
12_vegetation_steady_12.1/rgb_highres_center/031_1631177223.200000008.png,rgb_highres_center,146.13542365170332
12_vegetation_steady_12.1/rgb_highres_right/031_1631177223.200000011.png,rgb_highres_right,125.88859289113685
12_vegetation_steady_12.1/ir_center/032_1631177223.300465920.png,ir_center,133.88401041738595
12_vegetation_steady_12.1/ir_right/032_1631177223.300465860.png,ir_right,134.10486419071225
12_vegetation_steady_12.1/rgb_center/032_1631177223.300000040.png,rgb_center,84.49503834648822
12_vegetation_steady_12.1/rgb_right/032_1631177223.300000016.png,rgb_right,122.77508111818749
12_vegetation_steady_12.1/rgb_highres_center/032_1631177223.300000023.png,rgb_highres_center,146.1346240280905
12_vegetation_steady_12.1/rgb_highres_right/032_1631177223.300000019.png,rgb_highres_right,125.89499141257713
12_vegetation_steady_12.1/ir_center/033_1631177223.400465480.png,ir_center,133.88425207048797
12_vegetation_steady_12.1/ir_right/033_1631177223.400465340.png,ir_right,134.1031934888437
12_vegetation_steady_12.1/rgb_center/033_1631177223.400000040.png,rgb_center,84.49633685590014
12_vegetation_steady_12.1/rgb_right/033_1631177223.400000016.png,rgb_right,122.7874451389308
12_vegetation_steady_12.1/rgb_highres_center/033_1631177223.400000006.png,rgb_highres_center,146.13747567370115
12_vegetation_steady_12.1/rgb_highres_right/033_1631177223.400000026.png,rgb_highres_right,125.89583217401152
12_vegetation_steady_12.1/ir_center/034_1631177223.500465040.png,ir_center,133.87365894471097
12_vegetation_steady_12.1/ir_right/034_1631177223.500464840.png,ir_right,134.10144053725398
12_vegetation_steady_12.1/rgb_center/034_1631177223.500000040.png,rgb_center,84.50390089929367
12_vegetation_steady_12.1/rgb_right/034_1631177223.500000016.png,rgb_right,122.77503504237765
12_vegetation_steady_12.1/rgb_highres_center/034_1631177223.500000021.png,rgb_highres_center,146.14200711235833
12_vegetation_steady_12.1/rgb_highres_right/034_1631177223.500000002.png,rgb_highres_right,125.89910799375475
12_vegetation_steady_12.1/ir_center/035_1631177223.600464600.png,ir_center,133.88056179847004
12_vegetation_steady_12.1/ir_right/035_1631177223.600465980.png,ir_right,134.10051154736743
12_vegetation_steady_12.1/rgb_center/035_1631177223.600000040.png,rgb_center,84.5074280264144
12_vegetation_steady_12.1/rgb_right/035_1631177223.600000016.png,rgb_right,122.7828580939983
12_vegetation_steady_12.1/rgb_highres_center/035_1631177223.600000003.png,rgb_highres_center,146.14418420030162
12_vegetation_steady_12.1/rgb_highres_right/035_1631177223.600000009.png,rgb_highres_right,125.9006901923698
12_vegetation_steady_12.1/ir_center/036_1631177223.700465840.png,ir_center,133.88519374511384
12_vegetation_steady_12.1/ir_right/036_1631177223.700465460.png,ir_right,134.0997182093539
12_vegetation_steady_12.1/rgb_center/036_1631177223.700000040.png,rgb_center,84.51518591359867
12_vegetation_steady_12.1/rgb_right/036_1631177223.700000016.png,rgb_right,122.7923356228023
12_vegetation_steady_12.1/rgb_highres_center/036_1631177223.700000018.png,rgb_highres_center,146.15962038732914
12_vegetation_steady_12.1/rgb_highres_right/036_1631177223.700000017.png,rgb_highres_right,125.90385180617552
12_vegetation_steady_12.1/ir_center/037_1631177223.800465400.png,ir_center,133.87982449046967
12_vegetation_steady_12.1/ir_right/037_1631177223.800464940.png,ir_right,134.10070625212123
12_vegetation_steady_12.1/rgb_center/037_1631177223.800000040.png,rgb_center,84.50391340874128
12_vegetation_steady_12.1/rgb_right/037_1631177223.800000016.png,rgb_right,122.80321007005702
12_vegetation_steady_12.1/rgb_highres_center/037_1631177223.800000001.png,rgb_highres_center,146.1548253010603
12_vegetation_steady_12.1/rgb_highres_right/037_1631177223.800000025.png,rgb_highres_right,125.90650796313498
12_vegetation_steady_12.1/ir_center/038_1631177223.900464960.png,ir_center,133.8840042781904
12_vegetation_steady_12.1/ir_right/038_1631177223.900464440.png,ir_right,134.10816059054412
12_vegetation_steady_12.1/rgb_center/038_1631177223.900000040.png,rgb_center,84.51795804047309
12_vegetation_steady_12.1/rgb_right/038_1631177223.900000016.png,rgb_right,122.81034561574909
