path,sensor,entropy
12_vegetation_steady_12.1/ir_center/001_1631177220.200465660.png,ir_center,6.1170773496845925
12_vegetation_steady_12.1/ir_right/001_1631177220.200464560.png,ir_right,6.344195015267626
12_vegetation_steady_12.1/rgb_center/001_1631177220.200000040.png,rgb_center,5.922582352623982
12_vegetation_steady_12.1/rgb_right/001_1631177220.200000040.png,rgb_right,6.608652269001653
12_vegetation_steady_12.1/rgb_highres_center/001_1631177220.200000004.png,rgb_highres_center,6.694383149597133
12_vegetation_steady_12.1/rgb_highres_right/001_1631177220.200000027.png,rgb_highres_right,6.822097239244559
12_vegetation_steady_12.1/ir_center/002_1631177220.300465200.png,ir_center,6.117824651721742
12_vegetation_steady_12.1/ir_right/002_1631177220.300465700.png,ir_right,6.343661986343133
12_vegetation_steady_12.1/rgb_center/002_1631177220.300000040.png,rgb_center,5.9229817949786
12_vegetation_steady_12.1/rgb_right/002_1631177220.300000040.png,rgb_right,6.60925182505727
12_vegetation_steady_12.1/rgb_highres_center/002_1631177220.300000010.png,rgb_highres_center,6.694330673507679
12_vegetation_steady_12.1/rgb_highres_right/002_1631177220.300000022.png,rgb_highres_right,6.821991509290461
12_vegetation_steady_12.1/ir_center/003_1631177220.400464740.png,ir_center,6.064829064764231
12_vegetation_steady_12.1/ir_right/003_1631177220.400465180.png,ir_right,6.341273669693246
12_vegetation_steady_12.1/rgb_center/003_1631177220.400000040.png,rgb_center,5.923130557612207
12_vegetation_steady_12.1/rgb_right/003_1631177220.400000040.png,rgb_right,6.609021664492839
12_vegetation_steady_12.1/rgb_highres_center/003_1631177220.400000016.png,rgb_highres_center,6.694186346910852
12_vegetation_steady_12.1/rgb_highres_right/003_1631177220.400000018.png,rgb_highres_right,6.82199784814437
12_vegetation_steady_12.1/ir_center/004_1631177220.500465940.png,ir_center,6.0662002516425195
12_vegetation_steady_12.1/ir_right/004_1631177220.500464680.png,ir_right,6.342144358003939
12_vegetation_steady_12.1/rgb_center/004_1631177220.500000040.png,rgb_center,5.9230135443380805
12_vegetation_steady_12.1/rgb_right/004_1631177220.500000040.png,rgb_right,6.608703008703237
12_vegetation_steady_12.1/rgb_highres_center/004_1631177220.500000022.png,rgb_highres_center,6.694328617673593
12_vegetation_steady_12.1/rgb_highres_right/004_1631177220.500000013.png,rgb_highres_right,6.821941340144146
12_vegetation_steady_12.1/ir_center/005_1631177220.600465500.png,ir_center,6.06511513575672
12_vegetation_steady_12.1/ir_right/005_1631177220.600465820.png,ir_right,6.3305261487922095
12_vegetation_steady_12.1/rgb_center/005_1631177220.600000040.png,rgb_center,5.9238728350067165
12_vegetation_steady_12.1/rgb_right/005_1631177220.600000040.png,rgb_right,6.6087245769868055
12_vegetation_steady_12.1/rgb_highres_center/005_1631177220.600000028.png,rgb_highres_center,6.694222618958132
12_vegetation_steady_12.1/rgb_highres_right/005_1631177220.600000008.png,rgb_highres_right,6.822138697939222
12_vegetation_steady_12.1/ir_center/006_1631177220.700465040.png,ir_center,6.065565788281129
12_vegetation_steady_12.1/ir_right/006_1631177220.700465300.png,ir_right,6.340013783311105
12_vegetation_steady_12.1/rgb_center/006_1631177220.700000040.png,rgb_center,5.923314576421707
12_vegetation_steady_12.1/rgb_right/006_1631177220.700000040.png,rgb_right,6.60928410185895
12_vegetation_steady_12.1/rgb_highres_center/006_1631177220.700000002.png,rgb_highres_center,6.694217219364883
12_vegetation_steady_12.1/rgb_highres_right/006_1631177220.700000004.png,rgb_highres_right,6.8221950432224805
12_vegetation_steady_12.1/ir_center/007_1631177220.800464580.png,ir_center,6.116968448818847
12_vegetation_steady_12.1/ir_right/007_1631177220.800464780.png,ir_right,6.341605906234706
12_vegetation_steady_12.1/rgb_center/007_1631177220.800000040.png,rgb_center,5.923104020505452
12_vegetation_steady_12.1/rgb_right/007_1631177220.800000040.png,rgb_right,6.609000197146118
12_vegetation_steady_12.1/rgb_highres_center/007_1631177220.800000008.png,rgb_highres_center,6.694193296881259
12_vegetation_steady_12.1/rgb_highres_right/007_1631177220.800000031.png,rgb_highres_right,6.822132250041899
12_vegetation_steady_12.1/ir_center/008_1631177220.900465780.png,ir_center,6.116486473162815
12_vegetation_steady_12.1/ir_right/008_1631177220.900465940.png,ir_right,6.327374211626855
12_vegetation_steady_12.1/rgb_center/008_1631177220.900000040.png,rgb_center,5.923451992214737
12_vegetation_steady_12.1/rgb_right/008_1631177220.900000040.png,rgb_right,6.608877775609391
12_vegetation_steady_12.1/rgb_highres_center/008_1631177220.900000014.png,rgb_highres_center,6.694194059085392
12_vegetation_steady_12.1/rgb_highres_right/008_1631177220.900000026.png,rgb_highres_right,6.822260202398543
12_vegetation_steady_12.1/ir_center/009_1631177221.000465340.png,ir_center,6.116129771279082
12_vegetation_steady_12.1/ir_right/009_1631177221.000465420.png,ir_right,6.341090476238886
12_vegetation_steady_12.1/rgb_center/009_1631177221.000000040.png,rgb_center,5.924137493963681
12_vegetation_steady_12.1/rgb_right/009_1631177221.000000040.png,rgb_right,6.6094066439375645
12_vegetation_steady_12.1/rgb_highres_center/009_1631177221.000000020.png,rgb_highres_center,6.694319247585886
12_vegetation_steady_12.1/rgb_highres_right/009_1631177221.000000022.png,rgb_highres_right,6.822295148409381
12_vegetation_steady_12.1/ir_center/010_1631177221.100464620.png,ir_center,6.115737687387167
12_vegetation_steady_12.1/ir_right/010_1631177221.100465780.png,ir_right,6.331393399857937
12_vegetation_steady_12.1/rgb_center/010_1631177221.100000000.png,rgb_center,5.924537401968529
12_vegetation_steady_12.1/rgb_right/010_1631177221.100000000.png,rgb_right,6.609492655659852
12_vegetation_steady_12.1/rgb_highres_center/010_1631177221.100000023.png,rgb_highres_center,6.6942805345431005
12_vegetation_steady_12.1/rgb_highres_right/010_1631177221.100000016.png,rgb_highres_right,6.822453230303096
12_vegetation_steady_12.1/ir_center/011_1631177221.200465820.png,ir_center,6.1145415368115765
12_vegetation_steady_12.1/ir_right/011_1631177221.200465280.png,ir_right,6.329751821493649
12_vegetation_steady_12.1/rgb_center/011_1631177221.200000000.png,rgb_center,5.92476897721711
12_vegetation_steady_12.1/rgb_right/011_1631177221.200000000.png,rgb_right,6.608869804269154
12_vegetation_steady_12.1/rgb_highres_center/011_1631177221.200000025.png,rgb_highres_center,6.694108063726462
12_vegetation_steady_12.1/rgb_highres_right/011_1631177221.200000010.png,rgb_highres_right,6.8224610905122525
12_vegetation_steady_12.1/ir_center/012_1631177221.300465360.png,ir_center,6.114549691353012
12_vegetation_steady_12.1/ir_right/012_1631177221.300464760.png,ir_right,6.329807048574368
12_vegetation_steady_12.1/rgb_center/012_1631177221.300000000.png,rgb_center,5.924976052261635
12_vegetation_steady_12.1/rgb_right/012_1631177221.300000000.png,rgb_right,6.609500080007697
12_vegetation_steady_12.1/rgb_highres_center/012_1631177221.300000028.png,rgb_highres_center,6.694151191766932
12_vegetation_steady_12.1/rgb_highres_right/012_1631177221.300000005.png,rgb_highres_right,6.822214665359778
12_vegetation_steady_12.1/ir_center/013_1631177221.400464920.png,ir_center,6.114164870136192
12_vegetation_steady_12.1/ir_right/013_1631177221.400465900.png,ir_right,6.332513442183357
12_vegetation_steady_12.1/rgb_center/013_1631177221.400000000.png,rgb_center,5.925248408723905
12_vegetation_steady_12.1/rgb_right/013_1631177221.400000000.png,rgb_right,6.608735801503603
12_vegetation_steady_12.1/rgb_highres_center/013_1631177221.400000030.png,rgb_highres_center,6.69409990204971
12_vegetation_steady_12.1/rgb_highres_right/013_1631177221.400000031.png,rgb_highres_right,6.822258460694712
12_vegetation_steady_12.1/ir_center/014_1631177221.500464460.png,ir_center,6.113732117656763
12_vegetation_steady_12.1/ir_right/014_1631177221.500465380.png,ir_right,6.3333757599554
12_vegetation_steady_12.1/rgb_center/014_1631177221.500000000.png,rgb_center,5.9250393250719515
12_vegetation_steady_12.1/rgb_right/014_1631177221.500000000.png,rgb_right,6.609041195370366
12_vegetation_steady_12.1/rgb_highres_center/014_1631177221.500000001.png,rgb_highres_center,6.69413758816045
12_vegetation_steady_12.1/rgb_highres_right/014_1631177221.500000025.png,rgb_highres_right,6.822220964944401
12_vegetation_steady_12.1/ir_center/015_1631177221.600465660.png,ir_center,6.113812672484698
12_vegetation_steady_12.1/ir_right/015_1631177221.600464880.png,ir_right,6.331850177845136
12_vegetation_steady_12.1/rgb_center/015_1631177221.600000000.png,rgb_center,5.925366962790199
12_vegetation_steady_12.1/rgb_right/015_1631177221.600000000.png,rgb_right,6.608467985704935
12_vegetation_steady_12.1/rgb_highres_center/015_1631177221.600000003.png,rgb_highres_center,6.693892589245552
12_vegetation_steady_12.1/rgb_highres_right/015_1631177221.600000019.png,rgb_highres_right,6.822254687889018
12_vegetation_steady_12.1/ir_center/016_1631177221.700465200.png,ir_center,6.113741294693672
12_vegetation_steady_12.1/ir_right/016_1631177221.700466020.png,ir_right,6.332665139254442
12_vegetation_steady_12.1/rgb_center/016_1631177221.700000000.png,rgb_center,5.925448109532655
12_vegetation_steady_12.1/rgb_right/016_1631177221.700000000.png,rgb_right,6.6089289526991095
12_vegetation_steady_12.1/rgb_highres_center/016_1631177221.700000006.png,rgb_highres_center,6.693766290255761
12_vegetation_steady_12.1/rgb_highres_right/016_1631177221.700000013.png,rgb_highres_right,6.822483707223921
12_vegetation_steady_12.1/ir_center/017_1631177221.800464760.png,ir_center,6.115526798638275
12_vegetation_steady_12.1/ir_right/017_1631177221.800465500.png,ir_right,6.332578136439485
12_vegetation_steady_12.1/rgb_center/017_1631177221.800000000.png,rgb_center,5.92547943594855
12_vegetation_steady_12.1/rgb_right/017_1631177221.800000000.png,rgb_right,6.610357959425544
12_vegetation_steady_12.1/rgb_highres_center/017_1631177221.800000008.png,rgb_highres_center,6.693733415302255
12_vegetation_steady_12.1/rgb_highres_right/017_1631177221.800000007.png,rgb_highres_right,6.822154591101874
12_vegetation_steady_12.1/ir_center/018_1631177221.900465960.png,ir_center,6.117706553547864
12_vegetation_steady_12.1/ir_right/018_1631177221.900464980.png,ir_right,6.33302172244536
12_vegetation_steady_12.1/rgb_center/018_1631177221.900000000.png,rgb_center,5.926342864630154
12_vegetation_steady_12.1/rgb_right/018_1631177221.900000000.png,rgb_right,6.61002742894117
12_vegetation_steady_12.1/rgb_highres_center/018_1631177221.900000011.png,rgb_highres_center,6.693707867577242
12_vegetation_steady_12.1/rgb_highres_right/018_1631177221.900000001.png,rgb_highres_right,6.822284163738216
12_vegetation_steady_12.1/ir_center/019_1631177222.000465500.png,ir_center,6.066180584912098
12_vegetation_steady_12.1/ir_right/019_1631177222.000464480.png,ir_right,6.332513315804389
12_vegetation_steady_12.1/rgb_center/019_1631177222.000000000.png,rgb_center,5.926778903559247
12_vegetation_steady_12.1/rgb_right/019_1631177222.000000000.png,rgb_right,6.6103383933742945
12_vegetation_steady_12.1/rgb_highres_center/019_1631177222.000000013.png,rgb_highres_center,6.693561454022696
12_vegetation_steady_12.1/rgb_highres_right/019_1631177222.000000028.png,rgb_highres_right,6.821788294892282
12_vegetation_steady_12.1/ir_center/020_1631177222.100465060.png,ir_center,6.068517355812148
12_vegetation_steady_12.1/ir_right/020_1631177222.100465660.png,ir_right,6.3305974325041205
12_vegetation_steady_12.1/rgb_center/020_1631177222.100000040.png,rgb_center,5.9262180901886765
12_vegetation_steady_12.1/rgb_right/020_1631177222.100000000.png,rgb_right,6.6100683430779625
12_vegetation_steady_12.1/rgb_highres_center/020_1631177222.100000021.png,rgb_highres_center,6.6950640173456435
12_vegetation_steady_12.1/rgb_highres_right/020_1631177222.100000026.png,rgb_highres_right,6.822012633381275
12_vegetation_steady_12.1/ir_center/021_1631177222.200464640.png,ir_center,6.068650990306093
12_vegetation_steady_12.1/ir_right/021_1631177222.200465140.png,ir_right,6.3322535439261225
12_vegetation_steady_12.1/rgb_center/021_1631177222.200000040.png,rgb_center,5.925052615927793
12_vegetation_steady_12.1/rgb_right/021_1631177222.200000000.png,rgb_right,6.60999930144511
12_vegetation_steady_12.1/rgb_highres_center/021_1631177222.200000031.png,rgb_highres_center,6.695128700866422
12_vegetation_steady_12.1/rgb_highres_right/021_1631177222.200000027.png,rgb_highres_right,6.821880303211883
12_vegetation_steady_12.1/ir_center/022_1631177222.300465860.png,ir_center,6.069906924062122
12_vegetation_steady_12.1/ir_right/022_1631177222.300464620.png,ir_right,6.340888168592212
12_vegetation_steady_12.1/rgb_center/022_1631177222.300000040.png,rgb_center,5.9267681497506794
12_vegetation_steady_12.1/rgb_right/022_1631177222.300000000.png,rgb_right,6.610250490651803
12_vegetation_steady_12.1/rgb_highres_center/022_1631177222.300000008.png,rgb_highres_center,6.695020063593463
12_vegetation_steady_12.1/rgb_highres_right/022_1631177222.300000027.png,rgb_highres_right,6.821771538395936
12_vegetation_steady_12.1/ir_center/023_1631177222.400465420.png,ir_center,6.072562127427994
12_vegetation_steady_12.1/ir_right/023_1631177222.400465780.png,ir_right,6.330149202783074
12_vegetation_steady_12.1/rgb_center/023_1631177222.400000040.png,rgb_center,5.926207310503268
12_vegetation_steady_12.1/rgb_right/023_1631177222.400000000.png,rgb_right,6.609927515443887
12_vegetation_steady_12.1/rgb_highres_center/023_1631177222.400000018.png,rgb_highres_center,6.694908444443711
12_vegetation_steady_12.1/rgb_highres_right/023_1631177222.400000027.png,rgb_highres_right,6.821683058853411
12_vegetation_steady_12.1/ir_center/024_1631177222.500464980.png,ir_center,6.07213681368989
12_vegetation_steady_12.1/ir_right/024_1631177222.500465260.png,ir_right,6.3322854316094475
12_vegetation_steady_12.1/rgb_center/024_1631177222.500000040.png,rgb_center,5.926803876524742
12_vegetation_steady_12.1/rgb_right/024_1631177222.500000000.png,rgb_right,6.609888413987685
12_vegetation_steady_12.1/rgb_highres_center/024_1631177222.500000028.png,rgb_highres_center,6.694551160271396
12_vegetation_steady_12.1/rgb_highres_right/024_1631177222.500000028.png,rgb_highres_right,6.8219261488955745
12_vegetation_steady_12.1/ir_center/025_1631177222.600464560.png,ir_center,6.074474036229754
12_vegetation_steady_12.1/ir_right/025_1631177222.600464740.png,ir_right,6.3409272159885495
12_vegetation_steady_12.1/rgb_center/025_1631177222.600000040.png,rgb_center,5.926194095948048
12_vegetation_steady_12.1/rgb_right/025_1631177222.600000000.png,rgb_right,6.609869446940171
12_vegetation_steady_12.1/rgb_highres_center/025_1631177222.600000005.png,rgb_highres_center,6.694454996589828
12_vegetation_steady_12.1/rgb_highres_right/025_1631177222.600000028.png,rgb_highres_right,6.821722002900201
12_vegetation_steady_12.1/ir_center/026_1631177222.700465780.png,ir_center,6.074095277629882
12_vegetation_steady_12.1/ir_right/026_1631177222.700465900.png,ir_right,6.341719969891648
12_vegetation_steady_12.1/rgb_center/026_1631177222.700000040.png,rgb_center,5.925744313528545
12_vegetation_steady_12.1/rgb_right/026_1631177222.700000000.png,rgb_right,6.609523910075681
12_vegetation_steady_12.1/rgb_highres_center/026_1631177222.700000015.png,rgb_highres_center,6.6945398962388385
12_vegetation_steady_12.1/rgb_highres_right/026_1631177222.700000028.png,rgb_highres_right,6.821927096202173
12_vegetation_steady_12.1/ir_center/027_1631177222.800465340.png,ir_center,6.074585747563325
12_vegetation_steady_12.1/ir_right/027_1631177222.800465380.png,ir_right,6.342776582544234
12_vegetation_steady_12.1/rgb_center/027_1631177222.800000040.png,rgb_center,5.926382993029843
12_vegetation_steady_12.1/rgb_right/027_1631177222.800000000.png,rgb_right,6.609578279302112
12_vegetation_steady_12.1/rgb_highres_center/027_1631177222.800000025.png,rgb_highres_center,6.694403682400991
12_vegetation_steady_12.1/rgb_highres_right/027_1631177222.800000029.png,rgb_highres_right,6.821812760578708
12_vegetation_steady_12.1/ir_center/028_1631177222.900464900.png,ir_center,6.075025428356151
12_vegetation_steady_12.1/ir_right/028_1631177222.900464860.png,ir_right,6.342624049784068
12_vegetation_steady_12.1/rgb_center/028_1631177222.900000040.png,rgb_center,5.926700434021301
12_vegetation_steady_12.1/rgb_right/028_1631177222.900000000.png,rgb_right,6.6098804639484925
12_vegetation_steady_12.1/rgb_highres_center/028_1631177222.900000002.png,rgb_highres_center,6.694074934565814
12_vegetation_steady_12.1/rgb_highres_right/028_1631177222.900000029.png,rgb_highres_right,6.821780049541385
12_vegetation_steady_12.1/ir_center/029_1631177223.000464480.png,ir_center,6.1145090850693
12_vegetation_steady_12.1/ir_right/029_1631177223.000466000.png,ir_right,6.3294906611292925
12_vegetation_steady_12.1/rgb_center/029_1631177223.000000040.png,rgb_center,5.927345685330602
12_vegetation_steady_12.1/rgb_right/029_1631177223.000000000.png,rgb_right,6.609996606466455
12_vegetation_steady_12.1/rgb_highres_center/029_1631177223.000000012.png,rgb_highres_center,6.693777093502172
12_vegetation_steady_12.1/rgb_highres_right/029_1631177223.000000029.png,rgb_highres_right,6.821618626207139
12_vegetation_steady_12.1/ir_center/030_1631177223.100465120.png,ir_center,6.115250923272627
12_vegetation_steady_12.1/ir_right/030_1631177223.100465240.png,ir_right,6.331816297052861
12_vegetation_steady_12.1/rgb_center/030_1631177223.100000040.png,rgb_center,5.927196531725761
12_vegetation_steady_12.1/rgb_right/030_1631177223.100000016.png,rgb_right,6.609993009396547
12_vegetation_steady_12.1/rgb_highres_center/030_1631177223.100000026.png,rgb_highres_center,6.693925699148569
12_vegetation_steady_12.1/rgb_highres_right/030_1631177223.100000003.png,rgb_highres_right,6.8217457347947805
12_vegetation_steady_12.1/ir_center/031_1631177223.200464680.png,ir_center,6.114816992710156
12_vegetation_steady_12.1/ir_right/031_1631177223.200464720.png,ir_right,6.333837621331146
12_vegetation_steady_12.1/rgb_center/031_1631177223.200000040.png,rgb_center,5.927396798154363
12_vegetation_steady_12.1/rgb_right/031_1631177223.200000016.png,rgb_right,6.610063939020515
12_vegetation_steady_12.1/rgb_highres_center/031_1631177223.200000008.png,rgb_highres_center,6.693774296226664
12_vegetation_steady_12.1/rgb_highres_right/031_1631177223.200000011.png,rgb_highres_right,6.821902031778132
12_vegetation_steady_12.1/ir_center/032_1631177223.300465920.png,ir_center,6.1144214866055036
12_vegetation_steady_12.1/ir_right/032_1631177223.300465860.png,ir_right,6.330306354040501
12_vegetation_steady_12.1/rgb_center/032_1631177223.300000040.png,rgb_center,5.928187960175918
12_vegetation_steady_12.1/rgb_right/032_1631177223.300000016.png,rgb_right,6.6106237652330115
12_vegetation_steady_12.1/rgb_highres_center/032_1631177223.300000023.png,rgb_highres_center,6.693561761133444
12_vegetation_steady_12.1/rgb_highres_right/032_1631177223.300000019.png,rgb_highres_right,6.82184206119014
12_vegetation_steady_12.1/ir_center/033_1631177223.400465480.png,ir_center,6.114869601294806
12_vegetation_steady_12.1/ir_right/033_1631177223.400465340.png,ir_right,6.330823200621385
12_vegetation_steady_12.1/rgb_center/033_1631177223.400000040.png,rgb_center,5.927691301320208
12_vegetation_steady_12.1/rgb_right/033_1631177223.400000016.png,rgb_right,6.610562297358822
12_vegetation_steady_12.1/rgb_highres_center/033_1631177223.400000006.png,rgb_highres_center,6.693711704760469
12_vegetation_steady_12.1/rgb_highres_right/033_1631177223.400000026.png,rgb_highres_right,6.821729809692724
12_vegetation_steady_12.1/ir_center/034_1631177223.500465040.png,ir_center,6.116240387315407
12_vegetation_steady_12.1/ir_right/034_1631177223.500464840.png,ir_right,6.3441805529980115
12_vegetation_steady_12.1/rgb_center/034_1631177223.500000040.png,rgb_center,5.92790805534129
12_vegetation_steady_12.1/rgb_right/034_1631177223.500000016.png,rgb_right,6.610614148595303
12_vegetation_steady_12.1/rgb_highres_center/034_1631177223.500000021.png,rgb_highres_center,6.693640076496022
12_vegetation_steady_12.1/rgb_highres_right/034_1631177223.500000002.png,rgb_highres_right,6.821753525371817
12_vegetation_steady_12.1/ir_center/035_1631177223.600464600.png,ir_center,6.114090327765106
12_vegetation_steady_12.1/ir_right/035_1631177223.600465980.png,ir_right,6.3442135114235585
12_vegetation_steady_12.1/rgb_center/035_1631177223.600000040.png,rgb_center,5.927483225303622
12_vegetation_steady_12.1/rgb_right/035_1631177223.600000016.png,rgb_right,6.611149355667741
12_vegetation_steady_12.1/rgb_highres_center/035_1631177223.600000003.png,rgb_highres_center,6.693813825362711
12_vegetation_steady_12.1/rgb_highres_right/035_1631177223.600000009.png,rgb_highres_right,6.82197503115341
12_vegetation_steady_12.1/ir_center/036_1631177223.700465840.png,ir_center,6.071078419761386
12_vegetation_steady_12.1/ir_right/036_1631177223.700465460.png,ir_right,6.3436823097238255
12_vegetation_steady_12.1/rgb_center/036_1631177223.700000040.png,rgb_center,5.927770105314089
12_vegetation_steady_12.1/rgb_right/036_1631177223.700000016.png,rgb_right,6.6111108209789755
12_vegetation_steady_12.1/rgb_highres_center/036_1631177223.700000018.png,rgb_highres_center,6.6936486278836
12_vegetation_steady_12.1/rgb_highres_right/036_1631177223.700000017.png,rgb_highres_right,6.821887876149133
12_vegetation_steady_12.1/ir_center/037_1631177223.800465400.png,ir_center,6.070400361673202
12_vegetation_steady_12.1/ir_right/037_1631177223.800464940.png,ir_right,6.340724926199289
12_vegetation_steady_12.1/rgb_center/037_1631177223.800000040.png,rgb_center,5.927267261027775
12_vegetation_steady_12.1/rgb_right/037_1631177223.800000016.png,rgb_right,6.611522071737603
12_vegetation_steady_12.1/rgb_highres_center/037_1631177223.800000001.png,rgb_highres_center,6.693650101084699
12_vegetation_steady_12.1/rgb_highres_right/037_1631177223.800000025.png,rgb_highres_right,6.822134592270451
12_vegetation_steady_12.1/ir_center/038_1631177223.900464960.png,ir_center,6.068754257098705
12_vegetation_steady_12.1/ir_right/038_1631177223.900464440.png,ir_right,6.340581544647449
12_vegetation_steady_12.1/rgb_center/038_1631177223.900000040.png,rgb_center,5.927346157263243
